Normalized id,Title,Author,Year,Count
phenomenon_man_wall_trans_0d46e102,The Phenomenon of Man (B. Wall Trans,Theilhard De Chardin,1959,1
maternal_gift_language_mimesis_vernadskij_vladimir_f878b28d,"The Maternal Gift of Language. Mimesis Vernadskij, Vladimir",Vaughan,1926,1
ol:OLID:OL18569660W,Signifying and Understanding,,1725,1
10.1098/rsif.2004.0012,Autopoiesis with or without cognition: defining life at its edge,Bitbol,2004,1
10.1017/s0140525x04000093,"The emulation theory of representation: motor control, imagery, and perception",Grush,2004,1
ol:OLID:OL1903912W,Philosophy of mind,,2011,1
10.1016/s0020-7373(75)80015-0,The organization of the living: a theory of the living organization,Maturana,1975,1
autopoiesis_theory_live_organization_30ea13d0,Autopoiesis: A theory of living organization,,1981,1
10.7551/mitpress/5824.001.0001,Reconstructing the cognitive world,,2005,1
mind_life_make_sense_deep_continuity_86c7c861,Mind in life or life in mind? Making sense of deep continuity,Wheeler,2011,1
cognitivism_autopoiesis_computational_framework_em_75e9cb56,From cognitivism to autopoiesis: Towards a computational framework for the embodied mind,Allen,2018,1
10.1038/138823a0,"Language, truth and logic",,1936,1
fifa_urge_rethink_stage_world_cup_russia_news_stor_c3c4a2c4,Fifa urged to rethink staging 2018 World Cup in Russia. News story,,2014,1
10.2139/ssrn.2464021,Capitalism as a system of expectations: Toward a sociological microfoundation of political economy,Beckert,2013,1
10.23925/2316-5278.2019v20i1p180-202,Peirce's speculative grammar: Logic as semiotics,,2018,1
biophysic_search_principle_0b778887,Biophysics: Searching for principles,Berg,2006,1
trust_technology_bring_drive_apart_6995522d,Who can you trust? How technology brought us together and why it might drive us apart,,2017,1
10.2307/2074573,An invitation to reflexive sociology,,1992,1
world_end_fac07851,A world is ending,Bryant,2020,1
modern_intellectual_tradition_descartes_derrida_gr_e147220a,The modern intellectual tradition: From Descartes to Derrida. The great courses (audio),,2010,1
ol:OLID:OL2497175W,The hero with a thousand faces,Campbell,1968,1
10.5860/choice.36-1063,"Titan: The life of John D. Rockefeller, Sr",Chernow,1998,1
10.1007/s12064-011-0121-4,Complexity: Against systems,Chu,2011,1
10.1017/cbo9780511609664.003,Of grammatology,Derrida,1974,1
theology_anticipation_constructive_study_peirce_pr_77adc846,Theology of anticipation: A constructive study of C.S. Peirce. Princeton theological monograph series,,2007,1
10.1521/psyc.2012.75.1.98,Moonwalking with Einstein: The art and science of remembering everything,,2011,1
10.1098/rstb.2010.0145,Toward a synthetic understanding of the role of phenology in ecology and evolution,Forrest,2010,1
ol:OLID:OL13322859W,Power/knowledge: Selected interviews and other writings 1972-1977,,1980,1
10.1016/j.neubiorev.2016.06.022,Active inference and learning,Friston,2016,1
10.1007/s11229-007-9237-y,Free-energy and the brain,Friston,2007,1
10.1002/ejsp.670,Embodiment as a unifying perspective for psychology,Glenberg,2010,1
10.1177/002216787001000205,Levels of existence: An open system theory of values,Graves,1970,1
meaning_select_writing_semiotic_theory_04a95c5b,On meaning: Selected writings in semiotic theory,Greimas,1987,1
ol:OLID:OL4626489W,Pascal's wager,Hájek,2018,1
tool_heidegger_metaphysics_object_a417a050,Tool-being: Heidegger and the metaphysics of objects,,1949,1
ol:OLID:OL6324711W,Understanding context,,2014,1
synthetic_zero_blog_7946990d,Synthetic Zero (blog),,2019,1
emotion_mind_89473dc9,What is an emotion? Mind,,1884,1
10.2501/ija-31-2-445-446,"Thinking, fast and slow",,2011,1
10.1037//0003-066x.39.4.341,"Choices, values and frames",Kahneman,1984,1
kodak_die_fujifilm_thrive_tale_film_company_news_s_cdc302f8,Why Kodak died and Fujifilm thrived: A tale of two film companies. News story,,2018,1
10.1016/j.tins.2004.10.007,The Bayesian brain: The role of uncertainty in neural coding and computation,Knill,2004,1
10.7551/mitpress/11693.003.0008,Understanding niche construction as an evolutionary process,Laland,2019,1
10.1093/jxb/erp043,"Known knowns, known unknowns, unknown unknowns and the propagation of scientific enquiry",Logan,2009,1
review_précis_terrence_deacon_incomplete_nature_75b0abc6,"Review and précis of Terrence Deacon's ""incomplete nature",,2012,1
10.2307/2067167,After virtue: A study in moral theory,Lyotard,1981,1
10.1037/10091-003,Abilities,Maier,2018,1
10.1098/rsif.2014.1226,Constructor theory of life,Marletto,2015,1
ol:OLID:OL9240213W,Theses on Feuerbach,,1845,1
10.1037/h0054346,A theory of human motivation,Maslow,1943,1
understand_perspectivism_scientific_challenge_meth_79830b7b,Understanding perspectivism: Scientific challenges and methodological prospects,,2019,1
nature_scientific_knowledge_explanatory_approach_ec6f1acf,The nature of scientific knowledge: An explanatory approach,,2016,1
belief_system_religion_behavioral_economic_marketi_f20a7aaf,"Belief systems, religion, and behavioral economics: Marketing in multicultural environments",,2014,1
reassess_foundation_semiotic_preliminary_1332f4a1,Reassessing the foundations of semiotics: Preliminaries,Nadin,2012,1
anticipation_discipline_cognitive_system_monograph_cf53c767,Anticipation across disciplines. Cognitive systems monographs,,2016,1
10.1016/j.biosystems.2016.07.011,Anticipation: Beyond synthetic biology and cognitive robotics,Nasuto,2016,1
ol:OLID:OL28963011W,The birth of tragedy,,1872,1
10.1007/978-3-642-14636-7_8,The meek shall inherit the burrow: Feedback in earthworm soil modification,Nuutinen,2011,1
wayfinde_science_mystery_human_navigate_world_6b65d992,Wayfinding: The science and mystery of how humans navigate the world,,2019,1
learn_style_concept_evidence_7afa2c47,Learning styles: Concepts and evidence,Pashler,2008,1
10.1016/j.tics.2018.01.009,Hierarchical active inference: A theory of motivated control,Pezzulo,2018,1
10.1108/14636681011049839,The many aspects of anticipation,Poli,2010,1
10.1007/978-3-319-63023-6,Introduction to anticipation studies,Poli,2017,1
anticipation_agency_complexity_science_957e4c3e,"Anticipation, agency and complexity. Anticipation science, 4",,2003,1
10.5860/choice.32-0864,Words and life,,1994,1
10.1016/j.plrev.2017.09.001,Answering Schrödinger's question: A free-energy formulation,Ramstead,2018,1
10.2307/2906502,Philosophy and the mirror of nature,,1979,1
10.2307/j.ctt5vkh8r.16,The speed of darkness,,1968,1
ol:OLID:OL1088559W,An outline of philosophy,,1960,1
origin_semiosis_d7b3c6fe,On the origin of semiosis,Salthe,2012,1
zebra_ulcer_guide_stress_relate_disease_cope_7cf214a6,"Why zebras don't get ulcers: A guide to stress, stress-related diseases, and coping",,1955,1
phenology_integrative_environmental_science_task_v_7de69e18,Phenology: An integrative environmental science. Tasks for vegetation science,,2003,1
10.7551/mitpress/5759.001.0001,Rationality in action,,2001,1
mexico_revelry_world_cup_win_germany_cause_earthqu_d15c0773,Did Mexico's revelry in world cup win over Germany cause an earthquake?,Semple,2018,1
10.1016/j.physbeh.2011.06.004,Allostasis: A model of predictive regulation,Sterling,2012,1
ol:OLID:OL15461421W,The philosophy of as if,,1935,1
10.1007/s10516-018-9377-3,Delegated causality of complex systems,Vidunas,2019,1
psycho_physical_parallelism_02b1dff0,Psycho-physical parallelism,Walker,1911,1
10.1057/9780230248588_13,Linguistic puzzles and semantic pretence,Woodbridge,2010,1
evolutionary_process_critical_review_theory_47bb7791,The evolutionary process: A critical review of evolutionary theory,,1985,1
10.1007/bf02715898,80 years of watching the evolutionary scenery,Mayr,2004,1
world_natural_selection_problem_solve_dcc9f46c,A world without natural selection but with problem solving,Popper,2014,1
10.1016/j.tree.2007.10.003,Directions in reintroduction biology,Armstrong,2008,1
guide_accreditation_zoological_park_aquarium_d5b658d7,2015 Guide to accreditation of zoological parks and aquariums,,2015,1
10.5860/choice.40-3400,Zoo: A history of zoological gardens in the West,,2004,1
reintroduction_zoos_conservation_animal_welfare_e827a6e0,"Reintroduction, zoos, conservation, and animal welfare",Beck,1995,1
abnormal_stereotyped_motor_act_e69eb6f1,Abnormal stereotyped motor acts,Berkson,1967,1
10.1016/0007-1935(86)90109-0,Indicators of poor welfare,Broom,1986,1
10.1002/zoo.20289,A comparative approach to the study of keeper-animal relationships in the zoo,Carlstead,2009,1
10.1002/zoo.20186,"Zoo experiences: conversations, connections, and concern for animals",Clayton,2009,1
10.1017/s0140525x00077104,"From animal's point of view: motivation, fitness and animal welfare",Dawkins,1990,1
attitude_animal_view_welfare_8091eeb1,Attitudes to animals: Views in animal welfare,Dolins,1977,1
depression_cage_animal_study_national_zoo_7be1bbae,Depression in caged animals: a study at the National Zoo,Haque,2011,1
10.4324/9780203826492-31,Species-typical behavior,Haraway,1998,1
10.1002/zoo.20276,Measuring zoo animal welfare: theory and practice,Hill,2009,1
10.1016/j.endeavour.2004.11.002,Science in the 19th-century zoo,Hochadel,2005,1
10.1016/j.applanim.2004.08.015,How does the zoo environment affect the behaviour of captive primates?,Hosey,2005,1
10.1080/10888705.2013.741000,Socialization of a single handreared tiger cub,Kelling,2013,1
10.5860/choice.38-4468,Zoo and aquarium history: From ancient animal collections to zoological gardens,,2001,1
basic_parameter_follow_imprint_precocial_bird_6b7449d1,Basic parameters of following and imprinting in precocial birds,Klopfer,1964,1
responsible_zoo_agenda_5d3c727c,Toward a responsible zoo agenda,Maple,1995,1
welfare_ark_suggestion_renew_policy_zoos_cc21b3b6,The welfare ark: Suggestions for a renewed policy in zoos,Margodt,1991,1
10.1126/science.183.4130.1209,Redirection of filial attachments in rhesus monkeys: dogs as mother surrogates,Mason,1974,1
10.1017/s096272860001438x,"Can't stop, won't stop: is stereotypy a reliable animal welfare indicator?",Mason,2004,1
10.1079/9780851990040.0000,Stereotypic animal behaviour: Fundamentals and applications to welfare,,2006,1
10.1638/2008-0008.1,Pyometra in captive large felids: a review of eleven cases,Mccain,2009,1
tori_smoking_orangutan_give_birth_finally_kick_hab_24dfde76,Tori the smoking orangutan gives birth -and has finally kicked the habit after 10 years. Mail Online,,2012,1
10.1002/zoo.1430090403,Brief threatening events beneficial for captive tamarins?,Moodie,1990,1
reference_new_zealand_animal_welfare_provide_list__25057cbb,"Reference [New Zealand Animal Welfare 1999] was provided in the reference list; however, this was not mentioned or cited in the manuscript. As a rule, all the references given in the list of references should be cited in the body of a text",,1987,1
10.1002/zoo.1430090106,Infanticide in captive collared peccaries (Tayassu tajacu),Packard,1990,1
hippo_tortoise_pal_find_crowd_4949d648,Hippo and tortoise pals may find three's a crowd,Roach,2006,1
10.1111/j.1523-1739.2006.00627.x,Developing the science of reintroduction biology,Seddon,2007,1
environmental_enrichment_past_present_future_inter_51cbb69b,"Environmental enrichment: past, present, and future. International Zoo Yearbook",,2003,1
10.1201/9781420039245.ch3,Zoological gardens of Western Europe,Strehlow,2001,1
canine_companion_nursery_rear_chimpanzee_c4d8ec72,A canine companion for a nursery-reared chimpanzee,Thompson,1991,1
uk_secretary_state_standards_modern_zoo_practice_945e8454,UK Secretary of State's Standards of Modern Zoo Practice,Tomeck,1982,1
10.1002/zoo.20011,Calculation of longevity and life expectancy in captive elephants,Wiese,2004,1
10.1016/j.tvjl.2004.03.006,Environmental enrichment for captive animals,,2003,1
zoos_century_catalyst_conservation_7c6478e8,Zoos in the 21st century: Catalysts for conservation,,2007,1
10.1016/j.applanim.2010.03.004,Factors affecting response of dogs to obedience instruction: a field and experimental study,Braem,2010,1
семиотика_межвидовых_взаимодействий_на_примере_сле_67af8761,Семиотика межвидовых взаимодействий (на примере слепого и собаки проводника),,2010,1
10.1111/j.1467-954x.1989.tb00022.x,On social aspects of the usage of guide dogs and long-canes,Deshen,1989,1
10.1016/j.applanim.2005.12.005,Do disrupted early attachments affect the relationship between guide dogs and blind owners?,Fallani,2006,1
10.1007/s10071-008-0138-3,How do guide dogs of blind owners and pet dogs of sighted owners (Canis familiaris) ask their owners for food?,Gaunet,2008,1
10.1016/j.jveb.2008.04.002,Survey of undesirable behaviors displayed by potential guide dogs with puppy walkers,Gazzano,2008,1
10.1016/0168-1591(86)90095-x,Early prediction of adult behaviour in potential guide dogs,Goddard,1986,1
10.1177/0145482x1110501007,Assisting handlers following attacks on Dog guides: implications for Dog guide teams,Godley,2011,1
10.1007/s10071-008-0188-6,The response of guide dogs and pet dogs (Canis familiaris) to cues of human referential communication (pointing and gaze),Ittyerah,2009,1
simple_reason_big_difference_wolf_look_human_dog_cc803aa4,A simple reason for a big difference: wolves do not look back at humans but dogs do,Miklósi,2003,1
10.2752/089279395787156536,Assessment of the temperament of potential guide dogs,Murphy,1995,1
10.1037/0735-7036.118.4.375,Verbal attention getting as a key factor in social learning between dog and human,Pongrácz,2004,1
ein_neue_verfahren_führhunde_für_blinde_auszubilde_a4e774c9,"Ein neues verfahren, führhunde für blinde auszubilden",Sarris,1935,1
10.1037/0735-7036.115.2.122,Comprehension of human communicative signs in pet dogs (Canis familiaris),Soproni,2001,1
10.1111/j.1365-2052.2008.01823.x,An approach to canine behavioural genetics employing guide dogs for the blind,Takeuchi,2009,1
biokommunikation_informationsübertragung_m_biologi_4fa97328,Biokommunikation (Informationsübertragung im biologischen Bereich),,1971,1
semiotik_ein_handbuch_zu_den_zeichentheoretischen__74350c20,Semiotik : ein handbuch zu den zeichentheoretischen grundlagen von natur und kultur=semiotics : a handbook on the sign-theoretic foundations of nature and culture (Halbband,,1997,1
